~148~30000087~УАКБ та ЖКГ (ЗО)~Мiський бюджет~м. Вільногірськ вул. Центральна     45~ТП-13~Фонтан УАКБ та ЖКГ ТП-13 РБ-8 1Т~~0~0~0~0135250~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~107613~46~Абонент~0,4~~~~~~~83,03~~~~~~~~~01.04.2016~01.03.2012~16~01.03.2028~0~~~~~~~~~
~149~30000087~УАКБ та ЖКГ (ЗО)~Мiський бюджет~м. Вільногірськ вул. б/н~ТП-68~Зовн.освітлення УАКБ та ЖКГ ТП-68 РБ-17 2Т~~0~0~0~10063926~НІК 2303АП3Т~6377~электронный~Трехфазный~6~5~1,0~12~107552~19~Абонент~0,4~~~~~~~33,39~~~~~~~~~29.12.2018~01.06.2018~16~01.06.2034~0~~~~~~~~~
~150~30000087~УАКБ та ЖКГ (ЗО)~Мiський бюджет~м. Вільногірськ вул. б/н~ТП-13~Зовн.освітлення УАКБ та ЖКГ ТП-13 РБ-7 1Т~~0~0~0~608402~EMS 134~7029~электронный~Трехфазный~8~10~1.00~3~107504~11~Абонент~0,4~~~~~~~19,86~~~~~~~~~01.04.2016~01.06.2015~6~01.06.2021~0~~~~~~~~~
~151~30000087~УАКБ та ЖКГ (ЗО)~Мiський бюджет~м. Вільногірськ вул. б/н~ТП-10~Зовн.освітлення УАКБ та ЖКГ ТП-10 РБ-5 1Т~~0~0~0~608403~EMS 134~7029~электронный~Трехфазный~8~10~1.00~3~107498~10~Абонент~0,4~~~~~~~17,51~~~~~~~~~01.04.2016~01.06.2015~6~01.06.2021~0~~~~~~~~~
~152~30000087~УАКБ та ЖКГ (ЗО)~Мiський бюджет~м. Вільногірськ вул. б/н~ТП-2~Зовн.освітлення УАКБ та ЖКГ ТП-2 РБ-13 1Т~~0~0~0~608405~EMS 134~7029~электронный~Трехфазный~8~10~1.00~3~107473~10~Абонент~0,4~~~~~~~18,41~~~~~~~~~01.04.2016~01.06.2015~6~01.06.2021~0~~~~~~~~~
~153~30000087~УАКБ та ЖКГ (ЗО)~Мiський бюджет~м. Вільногірськ вул. б/н~ТП-14~Зовн.освітлення УАКБ та ЖКГ ТП-14 РБ-8 1Т~~0~0~0~608406~EMS 134~7029~электронный~Трехфазный~8~10~1.00~3~107510~9~Абонент~0,4~~~~~~~15,52~~~~~~~~~01.04.2016~01.06.2015~6~01.06.2021~0~~~~~~~~~
~154~30000087~УАКБ та ЖКГ (ЗО)~Мiський бюджет~м. Вільногірськ вул. б/н~ТП-6~Зовн.освітлення УАКБ та ЖКГ ТП-6 РБ-8 1Т~~0~0~0~608407~EMS 134~7029~электронный~Трехфазный~8~10~1.00~3~107480~16~Абонент~0,4~~~~~~~29,24~~~~~~~~~01.04.2016~01.06.2015~6~01.06.2021~0~~~~~~~~~
~155~30000087~УАКБ та ЖКГ (ЗО)~Мiський бюджет~м. Вільногірськ вул. б/н~ТП-9~Зовн.освітлення УАКБ та ЖКГ ТП-9 РБ-5 1Т~~0~0~0~608410~EMS 134~7029~электронный~Трехфазный~8~10~1.00~3~107492~20~Абонент~0,4~~~~~~~35,56~~~~~~~~~01.04.2016~01.06.2015~6~01.06.2021~0~~~~~~~~~
~156~30000087~УАКБ та ЖКГ (ЗО)~Мiський бюджет~м. Вільногірськ вул. б/н~ТП-17~Зовн.освітлення УАКБ та ЖКГ ТП-17 РБ-5 1Т~~0~0~0~608420~EMS 134~7029~электронный~Трехфазный~8~10~1.00~3~107593~13~Абонент~0,4~~~~~~~24,01~~~~~~~~~01.04.2016~01.06.2015~6~01.06.2021~0~~~~~~~~~
~157~30000087~УАКБ та ЖКГ (ЗО)~Мiський бюджет~м. Вільногірськ вул. б/н~РП-3~Зовн.освітлення УАКБ та ЖКГ РП-3 РБ-7 2Т~~0~0~0~608421~EMS 134~7029~электронный~Трехфазный~8~10~1.00~3~107606~3~Абонент~0,4~~~~~~~5,96~~~~~~~~~01.04.2016~01.06.2015~6~01.06.2021~0~~~~~~~~~
~158~30000087~УАКБ та ЖКГ (ЗО)~Мiський бюджет~м. Вільногірськ вул. б/н~ТП-22А~Зовн.освітлення УАКБ та ЖКГ ТП-22А РБ-12 1Т~~0~0~0~608422~EMS 134~7029~электронный~Трехфазный~8~10~1.00~3~107526~11~Абонент~0,4~~~~~~~19,86~~~~~~~~~19.06.2018~01.06.2017~6~01.06.2023~0~~~~~~~~~
~159~30000087~УАКБ та ЖКГ (ЗО)~Мiський бюджет~м. Вільногірськ вул. б/н~ТП-15~Зовн.освітлення УАКБ та ЖКГ ТП-15 АВ-2 1Т~~0~0~0~608996~EMS 134~7029~электронный~Трехфазный~8~10~1.00~3~107515~40~Абонент~0,4~~~~~~~72,92~~~~~~~~~01.04.2016~01.06.2015~6~01.06.2021~0~~~~~~~~~
~160~30000087~УАКБ та ЖКГ (ЗО)~Мiський бюджет~м. Вільногірськ вул. б/н~ТП-37~Зовн.освітлення УАКБ та ЖКГ ТП-37 РБ-7 1Т~~0~0~0~648997~EMS 134~7029~электронный~Трехфазный~8~10~1.00~3~107532~31~Абонент~0,4~~~~~~~56,14~~~~~~~~~01.04.2016~01.06.2015~6~01.06.2021~0~~~~~~~~~
~161~30000087~УАКБ та ЖКГ (ЗО)~Мiський бюджет~м. Вільногірськ вул. б/н~ЗТП-1~Зовн.освітлення УАКБ та ЖКГ ТП-1 РБ-16 1Т~~0~0~0~9053410~НІК 2303АРП3Т~6384~электронный~Трехфазный~6~5~1,0~12~107467~18~Абонент~0,4~~~~~~~33,21~~~~~~~~~16.01.2019~01.06.2018~16~01.06.2034~0~~~~~~~~~
~162~30000088~КДНЗ №6~Мiський бюджет~м. Вільногірськ вул. Молодіжна     38~ТП-14~КДНЗ ЯС №6 "Сонечко" в.3 - ТП-14 РБ-4 2Т~~0~0~0~1022196~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107364~65~Абонент~0,4~~~~~~~117,33~~~~~~~~~01.04.2016~10.06.2008~16~10.06.2024~0~~~~~~~~~
~163~30000088~КДНЗ №6~Мiський бюджет~м. Вільногірськ вул. Молодіжна     38~ТП-14~КДНЗ ЯС №6 "Сонечко" - ТП-14 РБ-1 2Т~~0~0~0~1022877~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107354~65~Абонент~0,4~~~~~~~117,33~~~~~~~~~01.04.2016~10.06.2008~16~10.06.2024~0~~~~~~~~~
~164~30000088~КДНЗ №6~Мiський бюджет~м. Вільногірськ вул. Молодіжна     38~ТП-14~КДНЗ ЯС №6 "Сонечко" в.2 - ТП-14 РБ-2 2Т~~0~0~0~103200~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107359~52~Абонент~0,4~~~~~~~94,22~~~~~~~~~01.04.2016~10.06.2008~16~10.06.2024~0~~~~~~~~~
~165~30000089~КЗ "СК "АВАНГАРД"~Мiський бюджет~м. Вільногірськ вул. Центральна     28~ТП-15А~КЗ "СК "АВАНГАРД" ТП-15А 1Т~~0~0~0~0131326~НІК 2301АК1~6329~электронный~Трехфазный~6~5~1,0~1~107416~100~Абонент~0,4~Т-0,66 200/5~40~1530005155~01.02.2016~84482, 83923, 83985~Абонент~180,51~~~~~~~~~01.04.2016~30.06.2008~16~30.06.2024~0~~~~~~~~~
~166~30000091~АТ "ДНІПРОПЕТРОВСЬКГАЗ"~Iншi~смт Дніпровське вул. Центральна~ЗТП-109~УЕГХ (дільн.КПК) - ТП-109 РБ-1 1Т~~0~0~0~0423628~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107708~8~Абонент~0,4~~~~~~~13,54~~~~~~~~~01.04.2016~01.04.2012~16~01.04.2028~0~~~~~~~~~
~167~30000091~АТ "ДНІПРОПЕТРОВСЬКГАЗ"~Iншi~м. Вільногірськ б. Миру~ТП-14~УЕГХ (СКЗ) - ТП-14 РБ-4 1Т~~0~0~0~2680386~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~113762~1~Абонент~0,2~~~~~~~0,07~~~~~~~~~31.12.2018~01.04.2012~16~01.04.2028~0~~~~~~~~~
~168~30000091~АТ "ДНІПРОПЕТРОВСЬКГАЗ"~Iншi~смт Дніпровське вул. Олександра Островського~ЗТП-167~УЕГХ (ГРПБ-1) - ТП-167 РБ-3 1Т~~0~0~0~2681671~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~107713~3~Абонент~0,2~~~~~~~0,22~~~~~~~~~01.04.2016~01.04.2012~16~01.04.2028~0~~~~~~~~~
~169~30000091~АТ "ДНІПРОПЕТРОВСЬКГАЗ"~Iншi~м. Вільногірськ вул. Юрія Устенка~ТП-37~УЕГХ (ГРП-3) - ТП-37 РБ-4 1Т~~0~0~0~3107584~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~107683~1~Абонент~0,2~~~~~~~0,07~~~~~~~~~01.04.2016~01.04.2012~16~01.04.2028~0~~~~~~~~~
~170~30000091~АТ "ДНІПРОПЕТРОВСЬКГАЗ"~Iншi~смт Дніпровське вул. Спортивна      1/ 55~ЗТП-168~УЕГХ (СКЗ-6) - ТП-168 РБ-4 1Т~~0~0~0~3214476~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~107718~1~Абонент~0,2~~~~~~~0,07~~~~~~~~~01.04.2016~01.04.2012~16~01.04.2028~0~~~~~~~~~
~171~30000091~АТ "ДНІПРОПЕТРОВСЬКГАЗ"~Iншi~м. Вільногірськ вул. Центральна     45~ТП-16~УЕГХ (ГРП-2) - ТП-16 РБ-8 2Т~~0~0~0~3215591~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~107698~1~Абонент~0,2~~~~~~~0,07~~~~~~~~~01.04.2016~01.04.2012~16~01.04.2028~0~~~~~~~~~
~172~30000091~АТ "ДНІПРОПЕТРОВСЬКГАЗ"~Iншi~смт Дніпровське вул. Спортивна      1/ 55~ЗТП-168~УЕГХ (СКЗ-7) - ТП-168 РБ-4 1Т~~0~0~0~4234408~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~107723~1~Абонент~0,2~~~~~~~0,07~~~~~~~~~01.04.2016~01.04.2012~16~01.04.2028~0~~~~~~~~~
~173~30000091~АТ "ДНІПРОПЕТРОВСЬКГАЗ"~Iншi~м. Вільногірськ б. Миру    13а~РП-3~УЕГХ (СКЗ-4) - РП-3 РБ-16 1Т~~0~0~0~7744422~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~107703~1~Абонент~0,2~~~~~~~0,07~~~~~~~~~01.04.2016~01.04.2012~16~01.04.2028~0~~~~~~~~~
~174~30000091~АТ "ДНІПРОПЕТРОВСЬКГАЗ"~Iншi~м. Вільногірськ вул. Садова     15~ТП-7а~УЕГХ (СКЗ-1) - ТП-7А РБ-3 1Т~~0~0~0~7744465~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~107688~1~Абонент~0,2~~~~~~~0,07~~~~~~~~~01.06.2016~04.12.2006~16~04.12.2022~0~~~~~~~~~
~175~30000091~АТ "ДНІПРОПЕТРОВСЬКГАЗ"~Iншi~м. Вільногірськ вул. Центральна     45~ТП-9~УЕГХ (СКЗ-2) - ТП-9 РБ-12 1Т~~0~0~0~7764965~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~107693~1~Абонент~0,2~~~~~~~0,07~~~~~~~~~01.04.2016~01.04.2012~16~01.04.2028~0~~~~~~~~~
~176~30000091~АТ "ДНІПРОПЕТРОВСЬКГАЗ"~Iншi~м. Вільногірськ вул. Промислова~ЗТП-1~УЕГХ (дільн.Вільног.) - ТП-1 РБ-6 2Т~~0~0~0~8422127~НиК 2303~10486~электронный~Трехфазный~6~5~1~3~107678~8~Абонент~0,4~~~~~~~13,54~~~~~~~~~01.02.2017~18.02.2020~16~18.02.2036~0~~~~~~~~~
~177~30000092~АТ КБ "ПРИВАТБАНК"~Iншi~м. Вільногірськ вул. Центральна     65~ТП-22~ПАТ КБ "Приватбанк" - ТП-22 РБ-8 в.1~~0~0~0~0135253~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~107862~15~Абонент~0,4~~~~~~~27,08~~~~~~~~~01.04.2016~01.03.2012~16~01.03.2028~0~~~~~~~~~
~178~30000092~АТ КБ "ПРИВАТБАНК"~Iншi~м. Вільногірськ вул. Центральна     65~ТП-22~ПАТ КБ "Приватбанк" - ТП-22 РБ-4 в.2~~0~0~0~0156046~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~107867~13~Абонент~0,4~~~~~~~22,56~~~~~~~~~01.04.2016~01.03.2012~16~01.03.2028~0~~~~~~~~~
~179~30000092~АТ КБ "ПРИВАТБАНК"~Iншi~м. Вільногірськ вул. Центральна    79в~ТП-22А~ПАТ КБ "Приватбанк" - ТП-22А РБ-11 банкомат~~0~0~0~2469663~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~107882~2~Абонент~0,2~~~~~~~0,14~~~~~~~~~01.04.2016~01.04.2014~16~01.04.2030~0~~~~~~~~~
~180~30000092~АТ КБ "ПРИВАТБАНК"~Iншi~м. Вільногірськ вул. Молодіжна     53~ТП-21А~ПАТ КБ "Приватбанк" - ТП-21А РБ-16 ТОБО4~~0~0~0~2806987~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~107877~4~Абонент~0,2~~~~~~~0,29~~~~~~~~~01.04.2016~01.04.2014~16~01.04.2030~0~~~~~~~~~
~181~30000092~АТ КБ "ПРИВАТБАНК"~Iншi~смт Дніпровське вул. Шевченка     10~ЗТП-168~ПАТ КБ "Приватбанк" - ЗТП-168 РБ-15 КПК~~0~0~0~6656688~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~110679~10~Абонент~0,2~~~~~~~0,75~~~~~~~~~01.10.2016~01.02.2014~16~01.02.2030~0~~~~~~~~~
~182~30000093~КДНЗ №3~Мiський бюджет~м. Вільногірськ вул. Молодіжна     30~ТП-10~КДНЗ ЯС №3 "Веселка" ТП-10 РБ-1 1Т в.3~~0~0~0~0643060~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107411~50~Абонент~0,4~~~~~~~90,25~~~~~~~~~01.04.2016~01.03.2014~16~01.03.2030~0~~~~~~~~~
~183~30000093~КДНЗ №3~Мiський бюджет~м. Вільногірськ вул. Молодіжна     30~ТП-10~КДНЗ ЯС №3 "Веселка" ТП-10 РБ-1 1Т в.2~~0~0~0~0643087~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107406~50~Абонент~0,4~~~~~~~90,25~~~~~~~~~01.04.2016~01.03.2014~16~01.03.2030~0~~~~~~~~~
~184~30000093~КДНЗ №3~Мiський бюджет~м. Вільногірськ вул. Молодіжна     30~ТП-10~КДНЗ ЯС №3 "Веселка" ТП-10 РБ-1 1Т в.1~~0~0~0~0643551~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107401~108~Абонент~0,4~~~~~~~194,22~~~~~~~~~01.04.2016~01.03.2014~16~01.03.2030~0~~~~~~~~~
~185~30000094~КДНЗ №4~Мiський бюджет~м. Вільногірськ вул. Молодіжна     36~ТП-12~КДНЗ№4 "Ромашка" в.1 ТП-12 1Т~~0~0~0~0634126~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107386~50~Абонент~0,4~~~~~~~90,25~~~~~~~~~01.04.2016~01.03.2015~16~01.03.2031~0~~~~~~~~~
~186~30000094~КДНЗ №4~Мiський бюджет~м. Вільногірськ вул. Молодіжна     36~ТП-12~КДНЗ№4 "Ромашка" в.2 ТП-12 1Т~~0~0~0~25436~Дельта 8010~10635~электронный~Трехфазный~6~10~1~1~107391~50~Абонент~0,4~~~~~~~90,25~~~~~~~~~01.04.2016~01.03.2015~6~01.03.2021~0~~~~~~~~~
~187~30000094~КДНЗ №4~Мiський бюджет~м. Вільногірськ вул. Молодіжна     36~ТП-12~КДНЗ№4 "Ромашка" в.3 ТП-12 1Т~~0~0~0~25459~Дельта 8010~10635~электронный~Трехфазный~6~10~1~1~107396~40~Абонент~0,4~~~~~~~71,66~~~~~~~~~01.04.2016~01.03.2015~6~01.03.2021~0~~~~~~~~~
~188~30000096~ДСГП м.Вільногірська~Мiський бюджет~м. Вільногірськ вул. Юрія Устенка     29~ТП-37~Департамент соц.-гум.політики  ТП-37 РБ-3 1Т~~0~0~0~25635~Дельта 8010~10635~электронный~Трехфазный~6~10~1~1~107422~70~Абонент~0,4~~~~~~~126,48~~~~~~~~~02.03.2018~01.10.2018~6~01.10.2024~0~~~~~~~~~
~189~30000097~ЗОШ №5~Мiський бюджет~м. Вільногірськ вул. Молодіжна     46~ТП-21~ЗОШ І-ІІІ кат. №5 ТП-21 РБ-6 2Т~~0~0~0~0202647~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107434~67~Абонент~0,4~~~~~~~120,31~~~~~~~~~01.04.2016~01.06.2010~16~01.06.2026~0~~~~~~~~~
~190~30000097~ЗОШ №5~Мiський бюджет~м. Вільногірськ вул. Молодіжна     46~ТП-21~ЗОШ І-ІІІ кат. №5 ТП-21 РБ-3 1Т~~0~0~0~8641338~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107429~67~Абонент~0,4~~~~~~~120,04~~~~~~~~~01.06.2016~01.12.2015~16~01.12.2031~0~~~~~~~~~
~191~30000098~КДНЗ №8~Мiський бюджет~м. Вільногірськ вул. Молодіжна    50а~ТП-21~КДНЗ ЯС №8 "Білочка" ТП-21 РБ-8 1Т~~0~0~0~0643952~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107380~37~Абонент~0,4~~~~~~~66,19~~~~~~~~~01.04.2016~01.06.2008~16~01.06.2024~0~~~~~~~~~
~192~30000098~КДНЗ №8~Мiський бюджет~м. Вільногірськ вул. Молодіжна    50а~ТП-21~КДНЗ ЯС №8 "Білочка" ТП-21 РБ-5 2Т~~0~0~0~0644228~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107375~15~Абонент~0,4~~~~~~~27,08~~~~~~~~~01.04.2016~30.09.2008~16~30.09.2024~0~~~~~~~~~
~193~30000099~Дніпровська селищна рада~Мiський бюджет~смт Дніпровське пров. Шкільний~ЗТП-178~КДНЗ№1 (сел.рада) РБ-2 ТП-178 1Т~~0~0~0~0398117~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107728~40~Абонент~0,4~~~~~~~72,20~~~~~~~~~01.04.2016~01.06.2010~16~01.06.2026~0~~~~~~~~~
~194~30000099~Дніпровська селищна рада~Мiський бюджет~смт Дніпровське вул. 36 Гвардійської Стрілецької Дивізії    113~ЗТП-168~ДК (сел.рада) РБ-12 ТП-168 2Т~~0~0~0~0633969~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107744~20~Абонент~0,4~~~~~~~36,10~~~~~~~~~01.04.2016~01.04.2010~16~01.04.2026~0~~~~~~~~~
~195~30000099~Дніпровська селищна рада~Мiський бюджет~смт Дніпровське вул. 36 Гвардійської Стрілецької Дивізії    113~ЗТП-168~ДК (сел.рада) РБ-2 ТП-168 1Т~~0~0~0~0737660~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107739~35~Абонент~0,4~~~~~~~63,18~~~~~~~~~01.04.2016~01.04.2010~16~01.04.2026~0~~~~~~~~~
~196~30000099~Дніпровська селищна рада~Мiський бюджет~смт Дніпровське вул. Набережна      1~ЗТП-161~Зовнішнє освітлення (сел.рада) ЗТП-161 СШ 1Т~~0~0~0~090529~ЛЕ 1101~7093~электронный~Однофазный~6~10~1~1~112686~3~Абонент~0,4~~~~~~~4,51~~~~~~~~~01.12.2017~02.01.2018~6~02.01.2024~0~~~~~~~~~
~197~30000099~Дніпровська селищна рада~Мiський бюджет~смт Дніпровське пров. Спортивний~ЗТП-178~Селищна рада - вул.осв. (ЗТП-178 РБ-5)~~0~0~0~3724988~НІК 2104~10611~электронный~Однофазный~6~5~1~3~113178~13~Абонент~0,4~~~~~~~22,56~~~~~~~~~01.01.2018~01.10.2012~16~01.10.2028~0~~~~~~~~~
~198~30000099~Дніпровська селищна рада~Мiський бюджет~смт Дніпровське пров. Садовий~ЗТП-168~Селищна рада - вул.осв. (ЗТП-168 РБ-6)~~0~0~0~3725001~НІК 2104~10611~электронный~Однофазный~6~5~1~3~113182~13~Абонент~0,4~~~~~~~22,56~~~~~~~~~01.01.2018~01.10.2012~16~01.10.2028~0~~~~~~~~~
~199~30000099~Дніпровська селищна рада~Мiський бюджет~смт Дніпровське вул. Шкільна~ЗТП-109~ЗО ЗТП-109 РБ-2 Селищна рада КПК~~0~0~0~6084215~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~113731~4~Абонент~0,2~~~~~~~0,29~~~~~~~~~01.10.2018~01.10.2018~16~01.10.2034~0~~~~~~~~~
~200~30000099~Дніпровська селищна рада~Мiський бюджет~смт Дніпровське вул. Шкільна      9~ЗТП-109~Управління Дніпровська селищна рада (ЗТП-109)~~0~0~0~7878714~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~113695~20~Абонент~0,4~~~~~~~36,10~~~~~~~~~01.12.2018~01.06.2018~16~01.06.2034~0~~~~~~~~~
~201~30000099~Дніпровська селищна рада~Мiський бюджет~смт Дніпровське вул. Центральна     21~ЗТП-8~КДНЗ№2 (сел.рада) РБ-8 ЗТП-8 1Т~~0~0~0~8048646~НИК 2303АРК1~6381~электронный~Трехфазный~6~5~1,0~1~107733~120~Абонент~0,4~Т-0,66 200/5~40~1530005155~01.06.2016~71749, 71738, 71767~Абонент~216,61~~~~~~~~~01.10.2016~01.09.2016~16~01.09.2032~0~~~~~~~~~
~202~30000100~ТОВ "МВ Стеллар"~Iншi~смт Дніпровське вул. Центральна~ЗТП-8~ТОВ "МВ Стеллар" - ЗТП-8 РБ-1 1Т~~0~0~0~0014708~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~107755~70~Абонент~0,4~~~~~~~126,35~~~~~~~~~01.04.2016~01.03.2015~16~01.03.2031~0~~~~~~~~~
~203~30000101~РАЙВО~Мiський бюджет~смт Дніпровське вул. Шевченка     10~ЗТП-168~Клуб юного техніка ВО ВРДА - РБ-15 ТП-168 1Т~~0~0~0~0634148~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~113767~40~Абонент~0,4~~~~~~~72,20~~~~~~~~~31.12.2018~01.10.2018~16~01.10.2034~0~~~~~~~~~
~204~30000101~РАЙВО~Мiський бюджет~смт Дніпровське вул. Шкільна     11~ЗТП-109~Школа молодш.класів ВО ВРДА - РБ-3 ТП-109 1Т~~0~0~0~0634161~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107762~10~Абонент~0,4~~~~~~~18,05~~~~~~~~~01.04.2016~03.10.2012~16~03.10.2028~0~~~~~~~~~
~205~30000101~РАЙВО~Мiський бюджет~смт Дніпровське вул. Шкільна     11~ЗТП-109~Школа старших класів ВО ВРДА - РБ-5 ТП-109 2Т~~0~0~0~0634165~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107767~10~Абонент~0,4~~~~~~~18,05~~~~~~~~~01.04.2016~03.10.2012~16~03.10.2028~0~~~~~~~~~
~206~30000102~КНП "ВЦПМСД" ВРР~Мiський бюджет~смт Дніпровське вул. Спортивна      5~ЗТП-163~КЗ ВЦПМСД ЗТП-163 2Т~~0~0~0~585995~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~113746~57~Абонент~0,4~~~~~~~102,89~~~~~~~~~01.10.2018~01.01.2012~16~01.01.2028~0~~~~~~~~~
~207~30000103~ПрАТ "ДНIПРОВСЬКИЙ КПК"~Промисловiсть~смт Дніпровське вул. Набережна~ЗТП-160~Насосна станція ПрАТ "ДКПК" (ЗТП-160 РБ-2)~~0~0~0~01030251~LZQM 321.02.534~6311~электронный~Трехфазный~6~5~0,5S~1~113233~25~Абонент~0,4~Т-0,66 300/5~60~1530005161~10.12.2018~004792, 004793, 004794~Абонент~45,13~6,65~~~~~~~~27.02.2019~01.10.2017~6~01.10.2023~0~~~~~~~~~
~208~30000103~ПрАТ "ДНIПРОВСЬКИЙ КПК"~Промисловiсть~смт Дніпровське вул. Олександра Островського     11~~ПрАТ "ДКПК" Л-362 ЛЕП-35кВ~~0~0~0~02246750~EPQS 122.23.17 LL~6285~электронный~Трехфазный~6~5~0,5S~1~114507~21600~Абонент~35,0~ТРО70.11 400/5~80~~16.04.2019~00601, 00602~Абонент~1560,69~~TJO 7~350~~16.04.2019~00310, 00312, 00314~Абонент~~01.09.2019~~6~~0~~~~~~~~~
~209~30000103~ПрАТ "ДНIПРОВСЬКИЙ КПК"~Промисловiсть~смт Дніпровське вул. 36 Гвардійської Стрілецької Дивізії     12~ЗТП-168~Учбовий комбінат ПрАТ "ДКПК" (ЗТП-168 РБ-4)~~0~0~0~0737622~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~113227~15~Абонент~0,4~~~~~~~27,08~~~~~~~~~20.08.2018~01.06.2018~16~01.06.2034~0~~~~~~~~~
~210~30000103~ПрАТ "ДНIПРОВСЬКИЙ КПК"~Промисловiсть~смт Дніпровське вул. Олександра Островського     11~~ПАТ "ДКПК" Л-367 ПЛ-35кВ ПС-35кВ ВД тяг.~~0~0~0~53043998~SL 7613071~6314~электронный~Трехфазный~6~5~0,5S~1~114514~25119~Абонент~35,0~ТФЗМ 35Б 150/5~30~1530006013~01.08.2019~30084, 94567~Абонент~1814,96~~ЗНОМ-35-65 35000/100~350~1530004165~07.09.2016~1174011, 1359536, 1360045~Абонент~~01.09.2019~01.08.2019~6~01.08.2025~0~~~~~~~~~
~211~30000104~КУ Спорткомплекс "Дніпровець"~Мiський бюджет~смт Дніпровське вул. Набережна~ЗТП-160~КЗ "Спорткомплекс "Дніпровець" в.1 ТП-160~~0~0~0~0424456~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107444~46~Абонент~0,4~~~~~~~82,49~~~~~~~~~13.02.2020~13.12.2019~16~13.12.2035~0~~~~~~~~~
~212~30000104~КУ Спорткомплекс "Дніпровець"~Мiський бюджет~смт Дніпровське вул. Набережна~ЗТП-160~КЗ "Спорткомплекс "Дніпровець" в.2 ТП-160~~0~0~0~0461749~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107439~60~Абонент~0,4~~~~~~~108,54~~~~~~~~~22.01.2018~01.04.2018~16~01.04.2034~0~~~~~~~~~
~213~30000104~КУ Спорткомплекс "Дніпровець"~Мiський бюджет~смт Дніпровське вул. Набережна~ЗТП-160~КЗ "Спорткомплекс "Дніпровець" в.3 (ох.д) ТП-160~~0~0~0~6656000~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~107449~2~Абонент~0,2~~~~~~~0,14~~~~~~~~~01.04.2016~01.06.2006~16~01.06.2022~0~~~~~~~~~
~214~30000105~Релігійна громада "КАЗ.ІК.БОЖ.МАТЕРІ"~Iншi~смт Дніпровське вул. Центральна      9~ЗТП-168~Храм "Казанської ікони Божої матері" ТП-168 2Т~~0~0~0~011849~СТ-ЭА05Д~10597~электронный~Трехфазный~6~5~1~1~107772~10~Абонент~0,4~~~~~~~18,05~~~~~~~~~01.04.2016~01.05.2014~16~01.05.2030~0~~~~~~~~~
~215~30000106~ТОВ "Оріон-Гласс-Флоат"~Iншi~м. Вільногірськ вул. Молодіжна     19~ТП-2~ТОВ "Оріон-Гласс-Флоат" - РБ-6 ТП-2 2Т~~0~0~0~0085306~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~107777~33~Абонент~0,4~~~~~~~59,57~~~~~~~~~01.04.2016~01.04.2012~16~01.04.2028~0~~~~~~~~~
