~232~20000182~Жовтоводське педагогічний коледж~Державний~м. Жовті Води вул. Франка      5~ТП-35~Учбовий корпус~Не проверен~0~0~0~0081668~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~113236~34~Абонент~0,4~~~~~~~61,40~~~~~~~~~01.10.2015~01.09.2014~16~01.09.2030~0~~~~~~~~~
~233~20000182~Жовтоводське педагогічний коледж~Державний~м. Жовті Води вул. Козацької Слави      6~ТП-66~Гуртожиток~Не проверен~0~0~0~013945~СТ-ЭА08~7168~электронный~Трехфазный~6~5~1.00~1~113241~163~Абонент~0,4~Т-0,66 200/5~40~1530005155~~020973, 020975, 020974~Абонент~293,94~~~~~~~~~01.10.2015~01.03.2012~10~01.03.2022~0~~~~~~~~~
~234~20000183~Р ФОП Гирик О.А.~Iншi~м. Жовті Води вул. ща     15~ТП-77~склад~~0~0~0~011598~СТ-ЭА08Д~10601~электронный~Трехфазный~6~5~1~1~107908~26~Абонент~0,4~~~~~~~46,93~~~~~~~~~12.09.2018~01.03.2017~16~01.03.2033~0~~~~~~~~~
~235~20000184~Р ПФ "АСС"~Iншi~м. Жовті Води вул. Михайла Грушевського    76А~ТП-174~МАФ~~0~0~0~10007425~НІК 2301 АР3.0000.0.11~20005~электронный~Трехфазный~6~5~1~1~111166~17~Абонент~0,4~~~~~~~30,69~~~~~~~~~20.03.2019~01.10.2017~16~01.10.2033~0~~~~~~~~~
~236~20000184~Р ПФ "АСС"~Iншi~м. Жовті Води вул. Кропоткіна   18/2~КТП-215~Кіоск~~0~0~0~139369~ЛЕ 1101~7093~электронный~Однофазный~6~10~1~1~111197~7~Абонент~0,2~~~~~~~0,54~~~~~~~~~01.10.2015~01.11.2011~6~01.11.2017~0~~~~~~~~~
~237~20000184~Р ПФ "АСС"~Iншi~м. Жовті Води вул. Кропоткіна   18/3~ТП-16~Торговий павільйон~~0~0~0~1905460~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~111203~7~Абонент~0,2~~~~~~~0,52~~~~~~~~~01.10.2015~01.09.2009~16~01.09.2025~0~~~~~~~~~
~238~20000184~Р ПФ "АСС"~Iншi~м. Жовті Води вул. Гагаріна      6~ТП-73~Кіоск~~0~0~0~540501~СО-ЭА 05М1~6499~электронный~Однофазный~6~5~~1~111191~3~Абонент~0,2~~~~~~~0,22~~~~~~~~~01.10.2015~01.07.2008~16~01.07.2024~0~~~~~~~~~
~239~20000184~Р ПФ "АСС"~Iншi~м. Жовті Води вул. Ярослава Мудрого     13~ТП-174~Кіоск~~0~0~0~540538~СО-ЭА 05М1~6499~электронный~Однофазный~6~5~~1~111185~1~Абонент~0,2~~~~~~~0,08~~~~~~~~~01.10.2015~01.07.2008~16~01.07.2024~0~~~~~~~~~
~240~20000185~Відділ культури ВК ЖМР~Державний~м. Жовті Води б. Свободи     25~ТП-37~Музей~Не проверен~0~0~0~00257127~НІК 2303 АП3~6720~электронный~Трехфазный~6~5~1,0~1~113971~21~Абонент~0,4~~~~~~~37,91~~~~~~~~~01.10.2015~01.04.2014~16~01.04.2030~0~~~~~~~~~
~241~20000185~Відділ культури ВК ЖМР~Державний~м. Жовті Води вул. Лісова     28~МТП-27~БК "Родина"~Не проверен~0~0~0~0256751~НІК 2303 АП3~6720~электронный~Трехфазный~6~5~1,0~1~113977~21~Абонент~0,4~~~~~~~37,91~~~~~~~~~01.10.2015~01.06.2014~16~01.06.2030~0~~~~~~~~~
~242~20000185~Відділ культури ВК ЖМР~Державний~м. Жовті Води вул. Маяковського     59~ТП-145~Дитячий парк~Не проверен~0~0~0~0553009~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~113960~18~Абонент~0,4~~~~~~~32,49~~~~~~~~~01.10.2015~01.06.2011~16~01.06.2027~0~~~~~~~~~
~243~20000185~Відділ культури ВК ЖМР~Державний~~КТП-50-ІІ~Палац культури~Не проверен~0~0~0~0561708~НІК 2301АК1~6329~электронный~Трехфазный~6~5~1,0~1~1302679~150~Абонент~0,4~Т-0,66 150/5~30~1530005149~~41650, 44840, 44763~Абонент~270,76~~~~~~~~~31.12.2019~~16~~0~~~~~~~~~
~244~20000185~Відділ культури ВК ЖМР~Державний~м. Жовті Води вул. Козацької Слави      8~ТП-66~Бібліотека (КЗО СЗШ №12)~Не проверен~0~0~0~0623417~НІК 2301АП2~6371~электронный~Трехфазный~6~5~1,0~1~113990~1~Абонент~0,4~~~~~~~1,59~~~~~~~~~01.10.2015~01.12.2011~16~01.12.2027~0~~~~~~~~~
~245~20000185~Відділ культури ВК ЖМР~Державний~м. Жовті Води вул. Козацької Слави      8~ТП-66~Бібліотека (КЗО СЗШ №12)~Не проверен~0~0~0~0753728~НІК 2301АП2~6371~электронный~Трехфазный~6~5~1,0~1~113984~12~Абонент~0,4~~~~~~~20,94~~~~~~~~~01.10.2015~01.06.2012~16~01.06.2028~0~~~~~~~~~
~246~20000185~Відділ культури ВК ЖМР~Державний~м. Жовті Води вул. Маяковського     59~ТП-145~Бібліотека (КЗО ЦДТ)~Не проверен~0~0~0~2214668~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~114002~3~Абонент~0,2~~~~~~~0,22~~~~~~~~~01.10.2015~01.08.2010~16~01.08.2026~0~~~~~~~~~
~247~20000185~Відділ культури ВК ЖМР~Державний~м. Жовті Води вул. Козацької Слави      4~ТП-66~Музична школа~Не проверен~0~0~0~257123~НІК 2303 АП3~6720~электронный~Трехфазный~6~5~1,0~1~113965~25~Абонент~0,4~~~~~~~45,13~~~~~~~~~01.10.2015~01.04.2014~16~01.04.2030~0~~~~~~~~~
~248~20000185~Відділ культури ВК ЖМР~Державний~~ТП-50-І~Палац культури~Не проверен~0~0~0~44567~СТК3-10Q2H4K4t~6385~электронный~Трехфазный~6~5~1,0~1~1302670~100~Абонент~0,4~Т-0,66 200/5~40~1530005155~~А034053, А034054, А034036~Абонент~180,51~~~~~~~~~31.12.2019~01.03.2014~6~01.03.2020~0~~~~~~~~~
~249~20000185~Відділ культури ВК ЖМР~Державний~~КТП-50-ІІ~Палац культури~Не проверен~0~0~0~44568~СТК3-10Q2H4K4t~6385~электронный~Трехфазный~6~5~1,0~1~1302675~100~Абонент~~Т-0,66 200/5~40~1530005155~~А034055, А034056, А034040~Абонент~7,23~27,68~~~~~~~~31.12.2019~01.03.2014~6~01.03.2020~0~~~~~~~~~
~250~20000185~Відділ культури ВК ЖМР~Державний~м. Жовті Води вул. Заводська     16~ТП-11~Бібліотека по вул. Заводська, 16~Не проверен~0~0~0~9089136~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~228704~5~Абонент~0,2~~~~~~~0,36~~~~~~~~Установлен~02.07.2019~01.01.2019~16~01.01.2035~0~~~~~~~~~
~251~20000185~Відділ культури ВК ЖМР~Державний~м. Жовті Води вул. 8 Березня     35~ТП-84~Бібліотека (КЗО СЗШ №10)~Не проверен~0~0~0~9090471~НІК2102-02.М2~6497~электронный~Однофазный~6~5~~1~113995~5~Абонент~0,2~~~~~~~0,36~~~~~~~~~19.06.2019~01.01.2019~16~01.01.2035~0~~~~~~~~~
~252~20000186~ПАТ "Жовтоводський хлібзавод"~Iншi~м. Жовті Води вул. Козацької Слави~ТП-67~Кіоск~Не проверен~0~0~0~041366~ЛЕО-М1.4~6879~электронный~Однофазный~6~5~1~1~113178~1~Абонент~0,2~~~~~~~0,07~~~~~~~~~23.05.2019~01.01.2016~6~01.01.2022~0~~~~~~~~~
~253~20000186~ПАТ "Жовтоводський хлібзавод"~Iншi~м. Жовті Води вул. Козацької Слави~ТП-15~Кіоск (район маг.№9)~Не проверен~0~0~0~5318593~НІК2102-02.М2~6497~электронный~Однофазный~6~5~~1~113172~3~Абонент~0,2~~~~~~~0,18~~~~~~~~~01.10.2015~01.03.2013~16~01.03.2029~0~~~~~~~~~
~254~20000186~ПАТ "Жовтоводський хлібзавод"~Iншi~м. Жовті Води вул. Маяковського~ТП-76~Кіоск (район маг. №50)~Не проверен~0~0~0~8930871~НІК 2102-01.Е2МСТР~6373~электронный~Однофазный~6~5~1,0~12~113183~1~Абонент~0,2~~~~~~~0,05~~~~~~~~~23.05.2019~01.10.2018~16~01.10.2034~0~~~~~~~~~
~255~20000186~ПАТ "Жовтоводський хлібзавод"~Iншi~м. Жовті Води вул. Михайла Грушевського     72~ТП-174~Кіоск~Не проверен~0~0~0~8930873~НІК 2102-01.Е2МСТР~6373~электронный~Однофазный~6~5~1,0~12~113167~3~Абонент~0,2~~~~~~~0,18~~~~~~~~Установлен~23.05.2019~01.10.2018~16~01.10.2034~0~~~~~~~~~
~256~20000187~ФОП Фортуна Т.О.~Iншi~м. Жовті Води вул. Кропоткіна     39~ТП-109~Магазин "Зв'язок"~Не проверен~0~0~0~1795981~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~110899~5~Абонент~0,2~~~~~~~0,36~~~~~~~~~01.10.2015~01.04.2010~16~01.04.2026~0~~~~~~~~~
~257~20000188~Р ФОП Хомич В.В.~Iншi~м. Жовті Води вул. Гагаріна~ТП-25~торгівельний павільйон~Не проверен~0~0~0~0768481~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~108463~15~Абонент~0,4~~~~~~~27,08~~~~~~~~Установлен~01.10.2015~01.06.2013~16~01.06.2029~0~~~~~~~~~
~258~20000188~Р ФОП Хомич В.В.~Iншi~м. Жовті Води вул. Козацької Слави~ТП-15~торгівельний павільйон "Франсуа"~Не проверен~0~0~0~0772642~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~108453~8~Абонент~0,4~~~~~~~13,54~~~~~~~~~01.10.2015~01.09.2012~16~01.09.2028~0~~~~~~~~~
~259~20000188~Р ФОП Хомич В.В.~Iншi~м. Жовті Води вул. Козацької Слави~ТП-67~торгівельний павільйон №1~Не проверен~0~0~0~6401149~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~108458~5~Абонент~0,2~~~~~~~0,36~~~~~~~~Установлен~01.10.2015~01.06.2013~16~01.06.2029~0~~~~~~~~~
~260~20000189~ФОП Гранкін Д.О.~Iншi~м. Жовті Води вул. Заводська   19/2~ТП-141~кіоск~~0~0~0~0655194~СОЭ-1.02/2~10565~электронный~Однофазный~6~10~1~1~109628~1~Абонент~0,2~~~~~~~0,05~~~~~~~~~01.10.2015~01.06.2006~16~01.06.2022~0~~~~~~~~~
~261~20000190~Жовтоводський міський центр зайнятості~Державний~м. Жовті Води вул. 8 Березня     29~ТП-59~приміщення~~0~0~0~0330740~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~109446~39~Абонент~0,4~~~~~~~70,40~~~~~~~~~01.10.2015~01.09.2009~16~01.09.2025~0~~~~~~~~~
~262~20000191~ДП ДАК "Ліки України" Аптека №12~Державний~м. Жовті Води вул. Кропоткіна     16~ТП-132~Аптека №1~Не проверен~0~0~0~0038469~НИК 2303АРК1~6381~электронный~Трехфазный~6~5~1,0~1~111070~240~Абонент~0,4~Т-0,66 200/5~40~1530005155~~14819, 14515, 14733~Абонент~433,21~~~~~~~~~01.10.2015~01.01.2010~16~01.01.2026~0~~~~~~~~~
~263~20000191~ДП ДАК "Ліки України" Аптека №12~Державний~м. Жовті Води вул. Європейська     21~ТП-70~Аптека №3~Не проверен~0~0~0~10186055~НІК 2301 АР3.0000.0.11~20005~электронный~Трехфазный~6~5~1~1~111075~6~Абонент~0,4~~~~~~~10,83~~~~~~~~~19.12.2019~01.04.2018~16~01.04.2034~0~~~~~~~~~
~264~20000192~ФОП Будчаний П.Г.~Iншi~м. Жовті Води вул. Кропоткіна     14-4~ТП-122~Магазин~~0~0~0~10824964~НІК 2301 АР3.0000.0.11~20005~электронный~Трехфазный~6~5~1~1~114928~10~Абонент~0,4~~~~~~~18,05~~~~~~~~Установлен~13.03.2020~01.07.2019~16~01.07.2035~0~~~~~~~~~
~265~20000193~Р ФОП Окунь Г.Г.~Промисловiсть~м. Жовті Води вул. І. Ульянова     29~КТП-46~Цех макаронних виробів~~0~0~0~0556617~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~109919~23~Абонент~0,4~~~~~~~41,52~~~~~~~~~01.10.2015~01.06.2011~16~01.06.2027~0~~~~~~~~~
~266~20000194~ФОП Трофімов В.В.~Iншi~м. Жовті Води вул. Заводська   1/11~ТП-91~складське приміщення~Не проверен~0~0~0~0462650~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~109888~10~Абонент~0,2~~~~~~~0,72~~~~~~~~~01.10.2015~01.10.2010~16~01.10.2026~0~~~~~~~~~
~267~20000194~ФОП Трофімов В.В.~Iншi~м. Жовті Води вул. Заводська   1/11~ТП-72~вагарня~Не проверен~0~0~0~14476~ЛЕО М1.2~6708~электронный~Однофазный~6~10~~1~109892~3~Абонент~0,2~~~~~~~0,23~~~~~~~~~01.10.2015~01.06.2006~6~01.06.2012~0~~~~~~~~~
~268~20000196~ФОП Єрьоміна Л.О.~Iншi~м. Жовті Води вул. Потапова    61А~МТП-148~магазин~~0~0~0~0645447~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~109685~4~Абонент~0,4~~~~~~~7,22~~~~~~~~~01.10.2015~01.03.2012~16~01.03.2028~0~~~~~~~~~
~269~20000196~ФОП Єрьоміна Л.О.~Iншi~м. Жовті Води вул. Набережна     1А~МТП-64~клуб "Наполеон"~~0~0~0~08033749~ЛТЕ-1.03Т~6718~электронный~Трехфазный~6~5~~1~109695~25~Абонент~0,4~~~~~~~45,13~~~~~~~~Установлен~01.10.2015~01.06.2008~16~01.06.2024~0~~~~~~~~~
~270~20000196~ФОП Єрьоміна Л.О.~Iншi~м. Жовті Води вул. Маяковського     98~ТП-87~Магазин "Ритуальні послуги"~~0~0~0~6671796~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~114666~2~Абонент~0,2~~~~~~~0,11~~~~~~~~~01.10.2015~01.03.2014~16~01.03.2030~0~~~~~~~~~
~271~20000196~ФОП Єрьоміна Л.О.~Iншi~м. Жовті Води вул. Ватутіна     18/ 13~РП-10~Магазин~~0~0~0~9223434~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~1296970~7~Абонент~0,2~~~~~~~0,51~~~~~~~~~30.11.2019~01.07.2019~16~01.07.2035~0~~~~~~~~~
~272~20000197~Р ПП "Гідромонтаж"~Промисловiсть~м. Жовті Води вул. Залізнична      4~ТП-51~ТП-51 РП-6/0,4кВ~~0~0~0~003135~СТ-ЭА08~7168~электронный~Трехфазный~6~5~1.00~1~109377~109~Абонент~6,0~~~~~~~7,88~~~~~~~~~10.09.2018~01.12.2017~10~01.12.2027~0~~~~~~~~~
~273~20000198~ФОП Журба О.І.~Iншi~м. Жовті Води вул. Кропоткіна~ТП-116~Кафе~Не проверен~0~0~0~0015484~НІК 2303АРП1~6378~электронный~Трехфазный~6~5~1,0~1~111539~32~Абонент~0,4~~~~~~~56,86~~~~~~~~~01.10.2015~01.04.2010~16~01.04.2026~0~~~~~~~~~
~274~20000198~ФОП Журба О.І.~Iншi~м. Жовті Води вул. Ярослава Мудрого      5~ТП-167~Магазин кондитерських виробів~Не проверен~0~0~0~015285~СТ-ЭА05Д1~6863~электронный~Трехфазный~6~5~1.0~1~111528~16~Абонент~0,4~~~~~~~28,88~~~~~~~~Установлен~01.10.2015~01.06.2008~10~01.06.2018~0~~~~~~~~~
~275~20000198~ФОП Журба О.І.~Iншi~м. Жовті Води б. Свободи   48/2~ТП-25~Магазин продовольчих товарів~Не проверен~0~0~0~0557218~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~111533~10~Абонент~0,4~~~~~~~18,05~~~~~~~~Установлен~01.10.2015~01.06.2011~16~01.06.2027~0~~~~~~~~~
~276~20000199~Р ТОВ "УКРАЇНСЬКА ІМПУЛЬСНА ІНДУСТРІЯ"~Iншi~м. Жовті Води вул. Горького      8Б~КТП-102~дослідно-промислова ділянка~~0~0~0~0242888~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~109898~50~Абонент~0,4~~~~~~~90,25~~~~~~~~~01.10.2015~01.03.2014~16~01.03.2030~0~~~~~~~~~
~277~20000200~ФОП Хомич В.М.~Iншi~м. Жовті Води вул. Маяковського     94~ТП-87~магазин~Не проверен~0~0~0~7854135~НІК 2303 L АП3Т~6877~электронный~Трехфазный~6~5~1~12~110228~10~Абонент~0,4~~~~~~~18,05~~~~~~~~~30.11.2018~01.06.2018~16~01.06.2034~0~~~~~~~~~
~278~20000201~ФОП Ващенко О.І.~Iншi~м. Жовті Води вул. Кропоткіна     81~ТП-76~Майстерня (ФОП Ващенко О.І.)~~0~0~0~041384~ЛЕО-М1.4~6879~электронный~Однофазный~6~5~1~1~228770~3~Абонент~0,2~~~~~~~0,18~~~~~~~~~01.10.2015~01.06.2016~6~01.06.2022~0~~~~~~~~~
~279~20000202~Р ФОП Душко О.А.~Iншi~м. Жовті Води вул. Богуна     77~ТП-15~Магазин "Оскар"~Не проверен~0~0~0~4363121~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~110383~8~Абонент~0,2~~~~~~~0,54~~~~~~~~~01.10.2015~01.06.2012~16~01.06.2028~0~~~~~~~~~
~280~20000203~Виконавчий комітет ЖМР~Мiський бюджет~м. Жовті Води б. Свободи     33~ТП-54~Адміністративне приміщення~~0~0~0~54245700037~Ф68700В~10636~электронный~Однофазный~6~10~1~1~111360~38~Абонент~0,4~~~~~~~68,59~~~~~~~~~26.06.2019~01.04.2019~6~01.04.2025~0~~~~~~~~~
~281~20000203~Виконавчий комітет ЖМР~Мiський бюджет~~ТП-63~ЦНАП~~0~0~0~8051659~НІК 2303L АП3 1000МСЕ~20004~электронный~Трехфазный~6~5~1~1~1266653~2~Абонент~0,4~~~~~~~2,71~~~~~~~~~01.10.2018~01.09.2016~16~01.09.2032~0~~~~~~~~~
~282~20000203~Виконавчий комітет ЖМР~Мiський бюджет~м. Жовті Води вул. Гагаріна     16-А~ТП-54~Архівний відділ~~0~0~0~8422271~НІК 2303L АП3 1000МСЕ~20004~электронный~Трехфазный~6~5~1~1~111365~17~Абонент~0,4~~~~~~~30,69~~~~~~~~~17.10.2018~01.03.2017~16~01.03.2033~0~~~~~~~~~
~283~20000204~ФОП Вотченко Є.В.~Iншi~м. Жовті Води вул. Кропоткіна     14-2~ТП-122~Магазин "Кодак"~Не проверен~0~0~0~0639549~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~114947~14~Абонент~0,4~~~~~~~24,37~~~~~~~~~01.10.2015~01.06.2012~16~01.06.2028~0~~~~~~~~~
~284~20000205~Р ФОП Затинацька Т.В.~Iншi~м. Жовті Води вул. Козацької Слави    26а~ТП-117~Магазин №37~Не проверен~0~0~0~0046337~НИК 2303АРК1~6381~электронный~Трехфазный~6~5~1,0~1~1012967~36~Абонент~0,4~Т-0,66 150/5~30~1530005149~~15452, 21345, 15248~Абонент~64,53~2,32~~~~~~~~26.12.2017~01.09.2009~16~01.09.2025~0~~~~~~~~~
~285~20000205~Р ФОП Затинацька Т.В.~Iншi~м. Жовті Води вул. ща     17~ТП-77~овочесховище~Не проверен~0~0~0~0237418~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~113567~43~Абонент~0,4~~~~~~~76,71~~~~~~~~~01.10.2015~01.03.2014~16~01.03.2030~0~~~~~~~~~
~286~20000205~Р ФОП Затинацька Т.В.~Iншi~м. Жовті Води вул. ща    11А~ТП-77~овочесховище~Не проверен~0~0~0~0237419~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~108229~34~Абонент~0,4~~~~~~~61,37~~~~~~~~~01.10.2015~01.03.2014~16~01.03.2030~0~~~~~~~~~
~287~20000205~Р ФОП Затинацька Т.В.~Iншi~м. Жовті Води б. Свободи      1~КТП-188~гаражні бокси~Не проверен~0~0~0~0252353~НІК 2303 АП3~6720~электронный~Трехфазный~6~5~1,0~1~1012979~6~Абонент~0,4~~~~~~~11,55~~~~~~~~Установлен~26.12.2017~01.12.2013~16~01.12.2029~0~~~~~~~~~
~288~20000205~Р ФОП Затинацька Т.В.~Iншi~м. Жовті Води вул. Першотравнева    22А~ТП-36~Кафе "Веселка"~Не проверен~0~0~0~0639539~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~1012991~4~Абонент~0,4~~~~~~~6,32~~~~~~~~~26.12.2017~01.06.2012~16~01.06.2028~0~~~~~~~~~
~289~20000205~Р ФОП Затинацька Т.В.~Iншi~м. Жовті Води вул. Гагаріна    26а~ТП-85~магазин "Світанок"~Не проверен~0~0~0~0643978~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~108222~6~Абонент~0,4~~~~~~~10,83~~~~~~~~~01.10.2015~01.12.2011~16~01.12.2027~0~~~~~~~~~
~290~20000205~Р ФОП Затинацька Т.В.~Iншi~м. Жовті Води вул. Хмельницького      23~ТП-36~магазин "Ювілейний"~Не проверен~0~0~0~51834~СТК3-10Q2H6Mt~6724~электронный~Трехфазный~6~40~1.0~6~108217~56~Абонент~0,4~~~~~~~101,08~~~~~~~~~01.10.2015~01.03.2016~6~01.03.2022~0~~~~~~~~~
~291~20000205~Р ФОП Затинацька Т.В.~Iншi~м. Жовті Води б. Свободи      1~КТП-188~Магазин "Шахтар"~Не проверен~0~0~0~6175931~ЛТЕ-1.03Т~6718~электронный~Трехфазный~6~5~~1~1012973~47~Абонент~0,4~~~~~~~84,33~~~~~~~~~26.12.2017~01.12.2012~16~01.12.2028~0~~~~~~~~~
~292~20000205~Р ФОП Затинацька Т.В.~Iншi~м. Жовті Води вул. Козацької Слави    26а~ТП-117~Магазин №37~Не проверен~0~0~0~9035468~НІК 2303 ART.1000.MC.11~20020~электронный~Трехфазный~6~5~1~1~1012962~36~Абонент~0,4~Т-0,66 150/5~30~1530005149~~31232, 31245, 65645~Абонент~64,53~2,32~~~~~~~~22.05.2019~01.01.2018~16~01.01.2034~0~~~~~~~~~
~293~20000205~Р ФОП Затинацька Т.В.~Iншi~м. Жовті Води вул. Гагаріна     32~ТП-85~Магазин "Анатоль"~Не проверен~0~0~0~9071017~НІК 2303 ART.1000.MC.11~20020~электронный~Трехфазный~6~5~1~1~1012985~4~Абонент~0,4~~~~~~~6,32~~~~~~~~~22.05.2019~01.04.2018~16~01.04.2034~0~~~~~~~~~
~294~20000206~Р ФОП Затинацький І.А.~Iншi~м. Жовті Води вул. Козацької Слави~ТП-15~торгівельний павільйон~Не проверен~0~0~0~6666000~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~108124~6~Абонент~0,2~~~~~~~0,40~~~~~~~~~01.10.2015~01.09.2014~16~01.09.2030~0~~~~~~~~~
~295~20000207~ФОП Жушман В.М.~Iншi~м. Жовті Води б. Свободи~ТП-116~торгівельний павільйон №8~~0~0~0~7984761~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~114886~5~Абонент~0,2~~~~~~~0,36~~~~~~~~~01.10.2015~01.06.2016~16~01.06.2032~0~~~~~~~~~
~296~20000209~Р КНП "ЖОВТОВОДСЬКА МІСЬКА ЛІКАРНЯ"~Державний~м. Жовті Води вул. Маяковського    63А~ТП-86~Харчовий блок~Не проверен~0~0~0~0003652~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~113940~15~Абонент~0,4~~~~~~~26,17~~~~~~~~~19.12.2019~01.07.2010~16~01.07.2026~0~~~~~~~~~
~297~20000209~Р КНП "ЖОВТОВОДСЬКА МІСЬКА ЛІКАРНЯ"~Державний~м. Жовті Води вул. Кропоткіна     16~ТП-129~ЦСО (стерилізаційної)~Не проверен~0~0~0~0003682~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~113847~103~Абонент~0,4~~~~~~~185,92~~~~~~~~~01.10.2015~01.09.2010~16~01.09.2026~0~~~~~~~~~
~298~20000209~Р КНП "ЖОВТОВОДСЬКА МІСЬКА ЛІКАРНЯ"~Державний~м. Жовті Води пров. Капітальний      1~ТП-83~Пральня пологового будинку~Не проверен~0~0~0~0003685~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~113828~22~Абонент~0,4~~~~~~~40,07~~~~~~~~~01.10.2015~01.09.2010~16~01.09.2026~0~~~~~~~~~
~299~20000209~Р КНП "ЖОВТОВОДСЬКА МІСЬКА ЛІКАРНЯ"~Державний~м. Жовті Води вул. Кропоткіна     16~ТП-132~Жіноча консультація~Не проверен~0~0~0~0003692~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~113893~0~Абонент~0,4~~~~~~~0,00~~~~~~~~~01.10.2015~01.09.2010~16~01.09.2026~0~~~~~~~~~
~300~20000209~Р КНП "ЖОВТОВОДСЬКА МІСЬКА ЛІКАРНЯ"~Державний~м. Жовті Води вул. Кропоткіна     16~ТП-129~Родильне відділення~Не проверен~0~0~0~0003696~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~113883~0~Абонент~0,4~~~~~~~0,00~~~~~~~~~01.10.2015~01.09.2010~16~01.09.2026~0~~~~~~~~~
~301~20000209~Р КНП "ЖОВТОВОДСЬКА МІСЬКА ЛІКАРНЯ"~Державний~м. Жовті Води пров. Капітальний      1~ТП-3~Гінекологічне відділення~Не проверен~0~0~0~0045301~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~113795~31~Абонент~0,4~~~~~~~55,60~~~~~~~~~01.10.2015~01.09.2010~16~01.09.2026~0~~~~~~~~~
~302~20000209~Р КНП "ЖОВТОВОДСЬКА МІСЬКА ЛІКАРНЯ"~Державний~м. Жовті Води вул. Кропоткіна     16~ТП-129~Дитяче відділення (поліклініка)~Не проверен~0~0~0~0045303~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~113854~68~Абонент~0,4~~~~~~~122,74~~~~~~~~~01.10.2015~01.09.2010~16~01.09.2026~0~~~~~~~~~
~303~20000209~Р КНП "ЖОВТОВОДСЬКА МІСЬКА ЛІКАРНЯ"~Державний~м. Жовті Води вул. Кропоткіна     16~ТП-129~Гаражі, майстерні~Не проверен~0~0~0~0045326~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~113868~11~Абонент~0,4~~~~~~~19,86~~~~~~~~~01.10.2015~01.09.2010~16~01.09.2026~0~~~~~~~~~
~304~20000209~Р КНП "ЖОВТОВОДСЬКА МІСЬКА ЛІКАРНЯ"~Державний~м. Жовті Води пров. Капітальний      1~ТП-32~Поліклініка №2~Не проверен~0~0~0~0045328~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~113949~20~Абонент~0,4~~~~~~~36,10~~~~~~~~~19.12.2019~01.07.2010~16~01.07.2026~0~~~~~~~~~
~305~20000209~Р КНП "ЖОВТОВОДСЬКА МІСЬКА ЛІКАРНЯ"~Державний~м. Жовті Води вул. Кропоткіна     16~ТП-129~Родильне відділення~Не проверен~0~0~0~0045337~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~113889~30~Абонент~0,4~~~~~~~53,25~~~~~~~~~01.10.2015~01.09.2010~16~01.09.2026~0~~~~~~~~~
~306~20000209~Р КНП "ЖОВТОВОДСЬКА МІСЬКА ЛІКАРНЯ"~Державний~м. Жовті Води пров. Капітальний      1~ТП-3~Харчовий блок~Не проверен~0~0~0~0045353~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~113805~29~Абонент~0,4~~~~~~~52,17~~~~~~~~~01.10.2015~01.09.2010~16~01.09.2026~0~~~~~~~~~
