~-4~900~Жовтоводські РЕМ~Iншi~м. Жовті Води вул. Будівельників     1А~ПС "С-35"(2Т,3Т)~ЖРЕМ виробнича дільниця~~0~0~0~0158923~НІК 2301АК1~6329~электронный~Трехфазный~6~5~1,0~1~232315~350~Абонент~0,4~400/5~80~~~Абонент~631,77~~~~~~~~01.01.2017~01.03.2010~16~01.03.2026~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~370~20000261~КП "РТП"~Iншi~м. Жовті Води вул. Кропоткіна     14-2~ТП-122~офіс~~0~0~0~573299~СО-ЭА 05М1~6499~электронный~Однофазный~6~5~~1~115011~5~Абонент~0,2~~~~~~0,36~~~~~~~~01.10.2015~01.02.2009~16~01.02.2025~0~~~~~~~~~Коваленко Артем Вікторович ~28~PC01B531
~371~20000262~Р ФОП Сумський В.А.~Iншi~м. Жовті Води вул. Під'їздна     1К~РП-КБЖ~виробничий цех~~0~0~0~0152848~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~110548~14~Абонент~0,4~~~~~~25,27~~~~~~~~16.03.2016~01.06.2009~16~01.06.2025~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~372~20000262~Р ФОП Сумський В.А.~Iншi~м. Жовті Води вул. Маяковського    17Б~КТП-215~слад-магазин~~0~0~0~3589428~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~110555~1~Абонент~0,2~~~~~~0,09~~~~~~~~01.10.2015~01.09.2011~16~01.09.2027~0~~~~~~~~~Косенков Едуард Вікторович ~28~PC01B631
~373~20000263~Р ТОВ "ВКФ "ЕЛЕКТРОНТЕХСЕРВІС ЛТД"~Iншi~м. Жовті Води пров. Стовби      5~ТП-196~СТО~~0~0~0~10355908~НІК 2303АП3Т~6377~электронный~Трехфазный~6~5~1,0~12~109925~46~Абонент~6,0~~~~~~3,32~~~~~~~~16.01.2019~01.10.2018~16~01.10.2034~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~374~20000263~Р ТОВ "ВКФ "ЕЛЕКТРОНТЕХСЕРВІС ЛТД"~Iншi~м. Жовті Води вул. Козацької Слави     13~ТП-15~нежитлове приміщення~~0~0~0~7746983~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~109934~4~Абонент~0,2~~~~~~0,26~~~~~~~~01.10.2015~01.06.2016~16~01.06.2032~0~~~~~~~~~Буданов Сергій Вікторович ~31~PC01A931
~375~20000264~Р ФОП Лугова В.О.~Iншi~м. Жовті Води вул. Франка~ТП-16~Торговий павільйон~Не проверен~0~0~0~0212680~НІК 2303 АП3~6720~электронный~Трехфазный~6~5~1,0~1~110963~5~Абонент~0,4~~~~~~9,21~~~~~~~~01.10.2015~01.09.2013~16~01.09.2029~0~~~~~~~~~Буксир Володимир Васильович ~31~PC01G631
~376~20000265~ФОП Прищепа І.Ф.~Iншi~м. Жовті Води вул. Ярослава Мудрого~ТП-122~торгівельні павільйони~~0~0~0~0238381~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~107928~15~Абонент~0,4~~~~~~27,08~~~~~~~~12.11.2015~01.09.2014~16~01.09.2030~0~~~~~~~~~Буданов Сергій Вікторович ~31~PC01A931
~377~20000266~ФОП Канарська Н.О.~Iншi~м. Жовті Води вул. Хмельницького      12~ТП-31~Стоматологічний кабінет~Не проверен~0~0~0~8377120~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~111283~6~Абонент~0,2~~~~~~0,41~~~~~~~~29.05.2019~01.07.2018~16~01.07.2034~0~~~~~~~~~Коваленко Артем Вікторович ~28~PC01B531
~378~20000267~Р ФО Вєтюков О.М.~Iншi~м. Жовті Води вул. Хмельницького     25А~ТП-42~нежитлове приміщення~Не проверен~0~0~0~018772~СТ-ЭА05Д1~6863~электронный~Трехфазный~6~5~1.0~1~109210~5~Абонент~0,4~~~~~~9,03~~~~~~~~01.10.2015~01.12.2007~10~01.12.2017~0~~~~~~~~~Базарна Маргарита Анатоліївна ~31~PC01G131
~379~20000268~КП "ЛЮКСТОРГ"ЖМР"~Iншi~м. Жовті Води б. Свободи     56~ТП-63~Магазин "Книги"~Не проверен~0~0~0~65123774~ЦЭ6807БК~10554~электронный~Однофазный~6~5~1~1~113266~5~Абонент~0,2~~~~~~0,36~~~~~~~~01.10.2015~01.06.2006~16~01.06.2022~0~~~~~~~~~Руденко Володимир Миколайович ~28~PC01B731
~380~20000269~Р ТОВ "Техномаш"~Промисловiсть~м. Жовті Води вул. Гагаріна     40/ 33~ПС Електронна - ПС-5 1СШ-6кВ Л-ОЧ-31~завод ТОВ "Техномаш" Л-27-15-1~~0~0~0~01262~Дельта 8010-01~6319~электронный~Трехфазный~6~5~0,5~1~106945~0~Абонент~6,0~200/5~40~~~Абонент~0,00~~НТМИ-6-66 6000/100~60~~~Абонент~~01.10.2015~01.06.2017~6~01.06.2023~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~381~20000269~Р ТОВ "Техномаш"~Промисловiсть~м. Жовті Води вул. Гагаріна     40/ 33~ПС Електронна - ПС-5 1СШ-6кВ Л-ОЧ-31~завод "Техномаш" Л-27-14-2~~0~0~0~0191680~НІК 2303 АРТ1~6332~электронный~Трехфазный~6~5~1,0~1~106955~0~Абонент~0,4~100/5~20~~~РЕС~0,00~~НТМИ-6-66 6000/100~60~~~РЕС~~01.10.2015~01.12.2012~16~01.12.2028~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~382~20000269~Р ТОВ "Техномаш"~Промисловiсть~м. Жовті Води вул. Гагаріна     40/ 33~ПС Електронна - ПС-5 1СШ-6кВ Л-ОЧ-31~завод "Техномаш" Л-27-14-1~~0~0~0~07646~Дельта 8010-01~6319~электронный~Трехфазный~6~5~0,5~1~106950~80~Абонент~6,0~100/5~20~~~Абонент~5,78~17,30~НТМИ-6-66 6000/100~60~~~Абонент~~01.10.2015~01.06.2017~6~01.06.2023~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~383~20000270~Р ПрАТ "Гарант Метиз Інвест"~Промисловiсть~м. Жовті Води вул. Гагаріна     40/ 31~ПС Електронна - ПС-5 1СШ-6кВ Л-ОЧ-31~ПрАТ ''Гарант Метиз Інвест''~~0~0~0~02249252~EPQS 122.23.17 LL~6285~электронный~Трехфазный~6~5~0,5S~1~106965~1810~Абонент~6,0~200/5~40~~~Абонент~130,78~~НТМИ-6-66 6000/100~60~~~Абонент~~10.07.2019~01.10.2018~6~01.10.2024~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~384~20000270~Р ПрАТ "Гарант Метиз Інвест"~Промисловiсть~м. Жовті Води вул. Гагаріна     40/ 31~ПС Електронна - ПС-5 1СШ-6кВ Л-ОЧ-31~ПрАТ ''Гарант Метиз Інвест''~~0~0~0~02292616~EPQS 122.23.17 LL~6285~электронный~Трехфазный~6~5~0,5S~1~106960~1810~Абонент~6,0~200/5~40~~~Абонент~130,78~~НТМИ-6-66 6000/100~60~~~Абонент~~10.07.2019~01.04.2019~6~01.04.2025~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~385~20000271~Р ТОВ "Жовтоводський спецсплав"~Промисловiсть~м. Жовті Води вул. Гагаріна     40/ 31~ПС Електронна - ПС-5 1СШ-6кВ Л-ОЧ-31~ТОВ "Жовтоводський спецсплав" Л-27-11-1~~0~0~0~02121~Дельта 8010-01~6319~электронный~Трехфазный~6~5~0,5~1~106970~920~Абонент~6,0~200/5~40~~~Абонент~66,47~3,01~НТМИ-6-66 6000/100~60~~~Абонент~~01.10.2015~01.09.2005~6~01.09.2011~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~386~20000271~Р ТОВ "Жовтоводський спецсплав"~Промисловiсть~м. Жовті Води вул. Гагаріна     40/ 31~ПС Електронна - ПС-5 1СШ-6кВ Л-ОЧ-31~ТОВ "Жовтоводський спецсплав" Л-27-11-2~~0~0~0~02423~Дельта 8010-01~6319~электронный~Трехфазный~6~5~0,5~1~106975~920~Абонент~6,0~200/5~40~~~Абонент~66,47~3,01~НТМИ-6-66 6000/100~60~~~Абонент~~01.10.2015~01.09.2005~6~01.09.2011~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~387~20000272~Р ТОВ "Інтермінералбілдінг"~Промисловiсть~м. Жовті Води вул. Гагаріна     40/ 3Б~ПС Електронна - ПС-5 1СШ-6кВ Л-ОЧ-31~ДП "Сентекс" Л-27-17-18-1~~0~0~0~01141~Дельта 8010-01~6319~электронный~Трехфазный~6~5~0,5~1~106980~1500~Абонент~6,0~100/5~20~~~Абонент~108,38~~НТМИ-6-66 6000/100~60~~~Абонент~~01.10.2015~01.10.2012~6~01.10.2018~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~388~20000272~Р ТОВ "Інтермінералбілдінг"~Промисловiсть~м. Жовті Води вул. Гагаріна     40/ 3Б~ПС Електронна - ПС-5 1СШ-6кВ Л-ОЧ-31~ДП "Сентекс" Л-27-17-18-2~~0~0~0~07645~Дельта 8010-01~6319~электронный~Трехфазный~6~5~0,5~1~106985~0~Абонент~6,0~100/5~20~~~Абонент~0,00~~НТМИ-6-66 6000/100~60~~~Абонент~~01.10.2015~01.12.2012~6~01.12.2018~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~389~20000273~Р ТОВ "НВП "ТЕТРА"~Промисловiсть~м. Жовті Води вул. Гагаріна     40/ 2Б~ПС Електронна - ПС-5 1СШ-6кВ Л-ОЧ-31~виробнича дільниця (КТП-8) Л-27-8-2~~0~0~0~01357555~EPQS 122.23.17 LL~6285~электронный~Трехфазный~6~5~0,5S~1~106995~150~Абонент~6,0~100/5~20~~~Абонент~10,84~9,23~НТМИ-6-66 6000/100~60~~~Абонент~~01.10.2015~01.12.2014~6~01.12.2020~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~390~20000273~Р ТОВ "НВП "ТЕТРА"~Промисловiсть~м. Жовті Води вул. Гагаріна     40/ 2Б~ПС Електронна - ПС-5 1СШ-6кВ Л-ОЧ-31~виробнича дільниця (КТП-8)  Л-27-8-1~~0~0~0~01357561~EPQS 122.23.17 LL~6285~электронный~Трехфазный~6~5~0,5S~1~106990~0~Абонент~6,0~ТЛМ-10-1(Т) 100/5~20~~~Абонент~0,00~~НТМИ-6-66 6000/100~60~~~Абонент~~01.10.2015~01.12.2014~6~01.12.2020~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~391~20000273~Р ТОВ "НВП "ТЕТРА"~Промисловiсть~м. Жовті Води вул. Франка      2~ТП-41~механічний цех~~0~0~0~19276~Дельта 8010-08~6320~электронный~Трехфазный~6~10~1,0~1~108291~40~Абонент~0,4~~~~~~72,74~~~~~~~~01.10.2015~01.12.2008~16~01.12.2024~0~~~~~~~~~Шум Богдан Едуардович ~31~PC01B231
~392~20000273~Р ТОВ "НВП "ТЕТРА"~Промисловiсть~м. Жовті Води вул. ща     11~КТП-77А~механічний цех~~0~0~0~8871641~НІК 2303 АРТ1~6332~электронный~Трехфазный~6~5~1,0~1~108278~84~Абонент~6,0~Т-0,66 150/5~30~01.07.2015~40357, 41531, 40343~Абонент~6,07~24,71~~~~~~~20.02.2018~01.12.2017~16~01.12.2033~0~~~~~~~~~Чурбанов Олександр Юрійович ~31~PC01A631
~393~20000274~Р ЖОВТОВОДСЬКА АВТОМОБІЛЬНА ШКОЛА~Iншi~м. Жовті Води вул. Під'їздна~РП-КБЖ~гаражі~Не проверен~0~0~0~0461892~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~110241~2~Абонент~0,4~~~~~~3,07~~~~~~~Установлен~01.10.2015~01.01.2010~16~01.01.2026~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~394~20000274~Р ЖОВТОВОДСЬКА АВТОМОБІЛЬНА ШКОЛА~Iншi~м. Жовті Води вул. Шкільна      4~ТП-82~учбові корпуси~Не проверен~0~0~0~10459856~НІК 2301 АР3.0000.0.11~20005~электронный~Трехфазный~6~5~1~1~110253~11~Абонент~0,4~~~~~~19,71~~~~~~~~05.06.2019~01.01.2019~16~01.01.2035~0~~~~~~~~~Гавриш Олександр Вікторович ~31~PC01F731
~395~20000275~ГУНП в Дніпропетровській області~Державний~м. Жовті Води вул. Хмельницького      39~ТП-42~нежитлове приміщення~Не проверен~0~0~0~1432042~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~1013874~7~Абонент~0,2~~~~~~0,47~~~~~~~~01.10.2015~01.06.2009~16~01.06.2025~0~~~~~~~~~Базарна Маргарита Анатоліївна ~31~PC01G131
~396~20000275~ГУНП в Дніпропетровській області~Державний~м. Жовті Води вул. Горького      12~КТП-102~приміщення відділу~Не проверен~0~0~0~9036540~НІК 2303АРП3~6380~электронный~Трехфазный~6~5~1,0~1~109673~52~Абонент~0,4~~~~~~93,86~~~~~~~~06.09.2018~01.03.2018~16~01.03.2034~0~~~~~~~~~Якунін Олександр Вікторович ~31~PC01G831
~397~20000276~КП "Чисте місто" ЖМР"~Iншi~м. Жовті Води б. Свободи     56~ТП-63~Адміністративне приміщення~~0~0~0~6147574~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~732700~6~РЕС~0,2~~~~~~0,40~~~~~~~Установлен~01.10.2015~01.06.2013~16~01.06.2029~0~~~~~~~~~Руденко Володимир Миколайович ~28~PC01B731
~398~20000277~ФОП Зайцева Л.І.~Iншi~м. Жовті Води вул. Франка     26~ТП-85~Перукарня "Тет-А-Тет"~Не проверен~0~0~0~69812101~ЦЭ6807БК~10554~электронный~Однофазный~6~5~1~1~111694~5~Абонент~0,2~~~~~~0,36~~~~~~~~01.10.2015~01.03.2006~16~01.03.2022~0~~~~~~~~~Пушкар Олександр Володимирович ~28~PC01A731
~399~20000278~Р ТОВ "СОФТ АСУ"~Iншi~м. Жовті Води б. Свободи    43Б~ТП-151~будівельний майданчик~~0~0~0~0300855~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~109644~50~Абонент~0,4~~~~~~90,25~~~~~~~~01.10.2015~01.03.2009~16~01.03.2025~0~~~~~~~~~Буданов Сергій Вікторович ~31~PC01A931
~400~20000279~Р ДНУ ім.О.Гончара~Державний~м. Жовті Води б. Свободи     35~ТП-48~учбовий корпус (ввод №2)~~0~0~0~0363024~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~109702~71~Абонент~0,4~~~~~~127,62~~~~~~~~01.10.2015~01.04.2010~16~01.04.2026~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~401~20000279~Р ДНУ ім.О.Гончара~Державний~м. Жовті Води вул. Козацької Слави      2~ТП-65~гуртожиток~~0~0~0~0556405~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~109719~27~Абонент~0,4~~~~~~49,01~~~~~~~~01.10.2015~01.06.2011~16~01.06.2027~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~402~20000279~Р ДНУ ім.О.Гончара~Державний~м. Жовті Води вул. Козацької Слави      2~ТП-65~гуртожиток~~0~0~0~0644547~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~109708~27~Абонент~0,4~~~~~~49,01~~~~~~~~01.10.2015~01.12.2011~16~01.12.2027~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~403~20000279~Р ДНУ ім.О.Гончара~Державний~м. Жовті Води б. Свободи     35~ТП-48~учбовий корпус (ввод №1)~~0~0~0~7677919~НІК 2303L АП3 1000МСЕ~20004~электронный~Трехфазный~6~5~1~1~109692~64~Абонент~0,4~~~~~~115,49~~~~~~~~01.10.2015~01.12.2015~16~01.12.2031~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
~404~20000280~ФО Коноваленко Л.І.~Iншi~м. Жовті Води вул. Кропоткіна    16В~ТП-16~нежитлове приміщення~~0~0~0~010565~СТ-ЭА08Д~10601~электронный~Трехфазный~6~5~1~1~107802~5~Абонент~0,4~~~~~~9,03~~~~~~~~18.11.2015~01.09.2008~16~01.09.2024~0~~~~~~~~~Буксир Володимир Васильович ~31~PC01G631
~405~20000281~ФОП Устименко В.Є.~Iншi~м. Жовті Води вул. Кропоткіна~ТП-16~торговий павільйон~~0~0~0~010212~СО-ЭА09М2~6721~электронный~Однофазный~6~5~~1~108068~5~Абонент~0,2~~~~~~0,36~~~~~~~~01.10.2015~01.09.2008~16~01.09.2024~0~~~~~~~~~Буксир Володимир Васильович ~31~PC01G631
~406~20000282~ФОП Рубцов А.В.~Iншi~м. Жовті Води вул. Кропоткіна      8-3~ТП-116~крамниця промислових товарів~Не проверен~0~0~0~0640038~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~109616~15~Абонент~0,4~~~~~~27,08~~~~~~~Установлен~01.10.2015~01.06.2012~16~01.06.2028~0~~~~~~~~~Буданов Сергій Вікторович ~31~PC01A931
~407~20000282~ФОП Рубцов А.В.~Iншi~м. Жовті Води пров. Запорізький      14~КТП-2~торговий кіоск~Не проверен~0~0~0~2322328~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~109622~5~Абонент~0,2~~~~~~0,33~~~~~~~~01.10.2015~01.12.2010~16~01.12.2026~0~~~~~~~~~Михайлюк Людмила Миколаївна ~31~PC01F631
~408~20000283~ФОП Овчарова Т. М~Iншi~м. Жовті Води вул. Хмельницького      42~ТП-34~магазин "Новий"~Не проверен~0~0~0~0351317~НІК 2301АП1~6370~электронный~Трехфазный~6~5~1,0~1~110210~14~Абонент~0,4~~~~~~25,27~~~~~~~~01.10.2015~01.04.2010~16~01.04.2026~0~~~~~~~~~Базарна Маргарита Анатоліївна ~31~PC01G131
~409~20000284~Р ФОП Мухсінов С.Р.~Iншi~м. Жовті Води вул. Зелена    28а~ТП-19~токарна майстерня~Не проверен~0~0~0~0166190~НІК 2301АП1~6370~электронный~Трехфазный~6~5~1,0~1~109800~19~Абонент~0,4~~~~~~34,30~~~~~~~~01.10.2015~01.01.2010~16~01.01.2026~0~~~~~~~~~Лучко Тетяна Олександрівна ~31~PC015031
~410~20000285~ФОП Голуб К.І.~Iншi~м. Жовті Води вул. Козацької Слави     21~ТП-15~Магазин "Глобус"~~0~0~0~5089327~НІК2102-02.М2~6497~электронный~Однофазный~6~5~~1~113277~1~Абонент~0,2~~~~~~0,09~~~~~~~Установлен~13.06.2019~01.01.2019~16~01.01.2035~0~~~~~~~~~Пушкар Олександр Володимирович ~28~PC01A731
~411~20000285~ФОП Голуб К.І.~Iншi~м. Жовті Води вул. Козацької Слави     26~ТП-117~магазин "Лонда"~~0~0~0~9116914~НІК2102-02.М2~6497~электронный~Однофазный~6~5~~1~108799~5~Абонент~0,2~~~~~~0,36~~~~~~~~13.06.2019~01.01.2019~16~01.01.2035~0~~~~~~~~~Коваленко Артем Вікторович ~28~PC01B531
~412~20000286~Р ФОП Гоголь Т.В.~Iншi~м. Жовті Води вул. Михайла Грушевського      4~ТП-150~магазин продовольчих товарів~~0~0~0~019434~СТ-ЭА05Д1~6863~электронный~Трехфазный~6~5~1.0~1~107866~5~Абонент~0,4~~~~~~9,03~~~~~~~~01.10.2015~01.06.2009~10~01.06.2019~0~~~~~~~~~Пушкар Олександр Володимирович ~28~PC01A731
~413~20000286~Р ФОП Гоголь Т.В.~Iншi~м. Жовті Води вул. Львівська   102а~КТП-107~кіоск~~0~0~0~0303561~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~107855~3~Абонент~0,4~~~~~~4,51~~~~~~~Установлен~07.12.2015~01.03.2010~16~01.03.2026~0~~~~~~~~~Великий Євген Олександрович ~31~PC01B931
~414~20000287~Р ФОП Курманова О.Д.~Iншi~м. Жовті Води вул. 8 Березня     18~ТП-59~магазин "Водограй"~~0~0~0~1329381~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~107990~2~Абонент~0,2~~~~~~0,11~~~~~~~~11.12.2015~01.09.2009~16~01.09.2025~0~~~~~~~~~Руденко Володимир Миколайович ~28~PC01B731
~415~20000287~Р ФОП Курманова О.Д.~Iншi~м. Жовті Води вул. Ярослава Мудрого      4~ТП-122~кіоск~~0~0~0~303140~СО-ЭА09~7167~электронный~Однофазный~6~5~1.00~1~232400~3~Абонент~0,2~~~~~~0,18~~~~~~~~30.11.2019~01.03.2015~16~01.03.2031~0~~~~~~~~~Буксир Володимир Васильович ~31~PC01G631
~416~20000287~Р ФОП Курманова О.Д.~Iншi~м. Жовті Води вул. Кропоткіна   1/16~ТП-11~магазин "Жасмин"~~0~0~0~502771~СО-ЭА09~7167~электронный~Однофазный~6~5~1.00~1~107968~3~Абонент~0,2~~~~~~0,20~~~~~~~~11.12.2015~01.03.2009~16~01.03.2025~0~~~~~~~~~Пушкар Олександр Володимирович ~28~PC01A731
~417~20000287~Р ФОП Курманова О.Д.~Iншi~м. Жовті Води б. Свободи~ТП-116~торгівельний павільйон №13~~0~0~0~6659126~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~107979~5~Абонент~0,2~~~~~~0,38~~~~~~~Установлен~11.12.2015~01.09.2014~16~01.09.2030~0~~~~~~~~~Буданов Сергій Вікторович ~31~PC01A931
~418~20000287~Р ФОП Курманова О.Д.~Iншi~м. Жовті Води б. Свободи~ТП-116~торгівельний павільйон №12~~0~0~0~6666769~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~107985~5~Абонент~0,2~~~~~~0,38~~~~~~~Установлен~11.12.2015~01.09.2014~16~01.09.2030~0~~~~~~~~~Буданов Сергій Вікторович ~31~PC01A931
~419~20000287~Р ФОП Курманова О.Д.~Iншi~м. Жовті Води вул. Козацької Слави~ТП-67~торговий павільйон №5~~0~0~0~6775740~НІК 2102-02.М1В~6498~электронный~Однофазный~6~5~1,0~1~107973~5~Абонент~0,2~~~~~~0,36~~~~~~~~11.12.2015~01.09.2013~16~01.09.2029~0~~~~~~~~~Михайлюк Людмила Миколаївна ~31~PC01F631
~420~20000288~ДУ ДОЛЦДУ~Державний~м. Жовті Води пров. Капітальний      1~ТП-83~Приміщення відділу~Не проверен~0~0~0~0196713~НИК 2303АРК1~6381~электронный~Трехфазный~6~5~1,0~1~113082~80~Абонент~0,4~Т-0,66 150/5~30~~03464, 02988, 00709~Абонент~144,40~~~~~~~~01.10.2015~01.03.2013~16~01.03.2029~0~~~~~~~~~Похил Андрій Григорович ~31~PC01F931
~421~20000289~ДПТНЗ "ЗДЦПТО"~Державний~м. Жовті Води пров. Стовби      1~ТП-173~Приміщення гуртожитку~Не проверен~0~0~0~014678~СТ-ЭА08~7168~электронный~Трехфазный~6~5~1.00~1~112018~46~Абонент~0,4~~~~~~83,03~~~~~~~~01.10.2015~01.12.2013~10~01.12.2023~0~~~~~~~~~Буксир Володимир Васильович ~31~PC01G631
~422~20000289~ДПТНЗ "ЗДЦПТО"~Державний~м. Жовті Води вул. Богуна      2~ТП-95~Приміщення майстерні~Не проверен~0~0~0~0212687~НІК 2303 АП3~6720~электронный~Трехфазный~6~5~1,0~1~111999~37~Абонент~0,4~~~~~~66,79~~~~~~~~01.10.2015~01.09.2013~16~01.09.2029~0~~~~~~~~~Михайлюк Людмила Миколаївна ~31~PC01F631
~423~20000289~ДПТНЗ "ЗДЦПТО"~Державний~~ТП-194~Спортивний зал~Не проверен~0~0~0~0556411~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~1163955~33~Абонент~0,4~~~~~~58,66~~~~~~~~01.10.2018~01.06.2011~16~01.06.2027~0~~~~~~~~~Ахтирський Микола Володимирович ~31~PC01B331
~424~20000289~ДПТНЗ "ЗДЦПТО"~Державний~м. Жовті Води пров. Стовби      1~ТП-173~Приміщення спортивного залу, їдальні~Не проверен~0~0~0~0643955~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~112005~39~Абонент~0,4~~~~~~70,40~~~~~~~~01.10.2015~01.12.2011~16~01.12.2027~0~~~~~~~~~Буксир Володимир Васильович ~31~PC01G631
~425~20000289~ДПТНЗ "ЗДЦПТО"~Державний~м. Жовті Води пров. Стовби      1~ТП-173~Приміщення спортивного залу, їдальні~Не проверен~0~0~0~0643966~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~112012~39~Абонент~0,4~~~~~~70,40~~~~~~~~01.10.2015~01.12.2011~16~01.12.2027~0~~~~~~~~~Буксир Володимир Васильович ~31~PC01G631
~426~20000289~ДПТНЗ "ЗДЦПТО"~Державний~м. Жовті Води пров. Стовби      1~ТП-173~Приміщення учбового корпусу~Не проверен~0~0~0~0643980~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~111992~37~Абонент~0,4~~~~~~66,79~~~~~~~~01.10.2015~01.12.2011~16~01.12.2027~0~~~~~~~~~Буксир Володимир Васильович ~31~PC01G631
~427~20000289~ДПТНЗ "ЗДЦПТО"~Державний~м. Жовті Води пров. Стовби      1~ТП-173~Приміщення майстерні 2~Не проверен~0~0~0~0643999~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~112038~38~Абонент~0,4~~~~~~67,69~~~~~~~~01.10.2015~01.12.2011~16~01.12.2027~0~~~~~~~~~Буксир Володимир Васильович ~31~PC01G631
~428~20000289~ДПТНЗ "ЗДЦПТО"~Державний~м. Жовті Води пров. Стовби      1~ТП-173~Приміщення гуртожитку~Не проверен~0~0~0~0644251~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~112025~46~Абонент~0,4~~~~~~83,03~~~~~~~~01.10.2015~01.12.2011~16~01.12.2027~0~~~~~~~~~Буксир Володимир Васильович ~31~PC01G631
~429~20000289~ДПТНЗ "ЗДЦПТО"~Державний~м. Жовті Води пров. Стовби      1~ТП-173~Приміщення майстерні 2~Не проверен~0~0~0~0645471~НІК 2301АП3~6372~электронный~Трехфазный~6~5~1,0~1~112031~38~Абонент~0,4~~~~~~67,69~~~~~~~~01.10.2015~01.12.2011~16~01.12.2027~0~~~~~~~~~Буксир Володимир Васильович ~31~PC01G631
~430~20000290~ФОП Заббарова Л.В.~Iншi~м. Жовті Води вул. Європейська      5~ТП-41~магазин "Кредо"~~0~0~0~1401931~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~110007~5~Абонент~0,2~~~~~~0,36~~~~~~~~01.10.2015~01.04.2009~16~01.04.2025~0~~~~~~~~~Косенков Едуард Вікторович ~28~PC01B631
~431~20000290~ФОП Заббарова Л.В.~Iншi~м. Жовті Води вул. Франка     13~ТП-87~магазин "Фаворит"~~0~0~0~1404015~НІК 2102-02.М2В~10539~электронный~Однофазный~6~5~1~1~110001~3~Абонент~0,2~~~~~~0,18~~~~~~~~01.10.2015~01.04.2009~16~01.04.2025~0~~~~~~~~~Пушкар Олександр Володимирович ~28~PC01A731
~432~20000290~ФОП Заббарова Л.В.~Iншi~м. Жовті Води вул. Кропоткіна     14-4~ТП-122~магазин "Господар"~~0~0~0~1946023~НІК 2102-02~6364~электронный~Однофазный~6~5~1,0~1~110013~3~Абонент~0,2~~~~~~0,18~~~~~~~~01.10.2015~01.06.2009~16~01.06.2025~0~~~~~~~~~Косенков Едуард Вікторович ~28~PC01B631
~433~20000291~Р ФОП Іванова Т.А.~Iншi~м. Жовті Води вул. Гагаріна      6~ТП-73~Кафе "У Петровича"~~0~0~0~0224681~НИК 2303АРК1~6381~электронный~Трехфазный~6~5~1,0~1~110342~65~Абонент~0,4~Т-0,66 150/5~30~~15600, 16563, 6811~Абонент~118,00~~~~~~~~01.10.2015~01.09.2013~16~01.09.2029~0~~~~~~~~~Косенков Едуард Вікторович ~31~PC01B631
