kod_cek$mtart$t_cek$edizm_cek$матеріал$Короткий опис матеріалу (до 40 симв$Довгий опис матеріалу (до 100 символ$Одиниця вимірювання$Тип матеріалу$Несовпадение ед.изм.$Отправлено на создание
00000015282$2070$Автошина 245/75 R16 120/116S ALL-TERRAIN KO2 BF Goodrich$шт$$$$$$$
00000013158$2070$Акумулятор 70 Ah 630A Bosch 0 092 S40 260$шт$2070011447$АКУМУЛЯТОР 70 AH 630A BOSCH0 092 S40 260$АКУМУЛЯТОР 70 AH 630A BOSCH 0 092 S40 260$ШТ$2070$$
00000013496$2070$Акумулятор BL 1830B Makita, 18B, 3Аг, індикація розряду$шт$2070011445$АКУМУЛЯТОР BL 1830B MAKITA 18B,3AR,ІНД.$АКУМУЛЯТОР BL 1830B MAKITA? 18B, 3AR, ІНДИКАЦІЯ РОЗРЯДУ$ШТ$2070$$
00000013288$2070$Акумулятор BL 1830B Makita? 18B, 3Ar, індикація розряду$шт$2070011445$АКУМУЛЯТОР BL 1830B MAKITA 18B,3AR,ІНД.$АКУМУЛЯТОР BL 1830B MAKITA? 18B, 3AR, ІНДИКАЦІЯ РОЗРЯДУ$ШТ$2070$$
00000014184$1530$Акумулятор LXT BL1860B (Ls-lon, 18B, 6Ar, індикація розряду)$шт$1530007513$__АКУМУЛЯТОР LXT BL1860B (LS-LON,18B, 6A$__АКУМУЛЯТОР LXT BL1860B (LS-LON,18B, 6AR)$ШТ$1530$$
00000011780$2070$Акумулятор VARTA AA 2600mAh BLI 4NI-MN$шт$2070011446$АКУМУЛЯТОР VARTA AA 2600MAH BLI 4NI-MN$АКУМУЛЯТОР VARTA AA 2600MAH BLI 4NI-MN$ШТ$2070$$
00000015737$2050$Анкер однорозпірний 12*100 М10+відкр.кільце$100 шт$2070011448$АНКЕР ОДНОРОЗПІРНИЙ 12*100 М10ВІД.КІЛЬЦЕ$АНКЕР ОДНОРОЗПІРНИЙ 12*100 М10+ВІДКР.КІЛЬЦЕ$ШТ$2070$$
00000015738$2050$Анкер однорозпірний 12*130 М10+відкр.кільце$100 шт$2070011449$АНКЕР ОДНОРОЗПІРНИЙ 12*130 М10ВІД.КІЛЬЦЕ$АНКЕР ОДНОРОЗПІРНИЙ 12*130 М10+ВІДКР.КІЛЬЦЕ$ШТ$2070$$
00000011619$2050$Бак розширювальний VR-24$шт$$$$$$$
00000013354$2080$Бакелит, ізоляція, дерево, циліндри, рейки від розбирання трансформатору$кг$2093000606$__БАКЕЛИТ,ІЗО.,ДЕР,ЦИЛ,РЕЙКИ ВІД РОЗБ.ТР$__БАКЕЛИТ, ІЗОЛЯЦІЯ, ДЕРЕВО, ЦИЛІНДРИ, РЕЙКИ ВІД РОЗБИРАННЯ ТРАНСФОРМАТОРУ$КГ$2093$$
00000013635$1530$Балон газовий 4-50-2,5-К 50л$шт$$$$$$$
00000015122$2090$Батарейка ACT ER34615 T1$шт$$$$$$$
00000014871$2010$Болт 5х10 (100 шт) ЦБ$100 шт$$$$$$$
00000011948$2050$Вентіль радіаторний відсічний (кутовий) ДУ 15 СТК$шт$$$$$$$
00000011606$2050$Відвід ППР 50*90 внутр.каналізація$шт$$$$$$$
00000011834$2050$Відвід PPR 90град 20мм SPK$шт$$$$$$$
00000010964$2080$Відходи селікагелю з трансформатора$кг$2093000607$__ВІДХОДИ СЕЛІКАГЕЛЮ З ТРАНСФОРМАТОРА$__ВІДХОДИ СЕЛІКАГЕЛЮ З ТРАНСФОРМАТОРА$КГ$2093$$
00000009125$2090$Вода для инъекций 400мл$фл.$$$$$$$
00000014928$2070$Втулка головки блоку циліндрів ВАЗ установча$шт$$$$$$$
00000015606$2070$Втулка сталева 38*38*1,7; сальник 35*58*10$шт$$$$$$$
00000014279$2070$Гайка редуктора кущоріза$шт$$$$$$$
00000015697$2070$Гідравлічний шланг РВД гайка під ключ 27$шт$$$$$$$
00000015250$2070$Гідроциліндр керма ЮМЗ ГЦ-50.25.210.000.25 з пальцями$шт$$$$$$$
00000015689$2050$Грибок ф180$шт$$$$$$$
00000012266$2010$Диск алмазный отрезной турбо 125х22,2 мм$шт$$$$$$$
00000015338$2070$Диск зчеплення ведений Т-40$шт$$$$$$$
00000015336$2070$Диск натискний (корзина) Т-40$шт$$$$$$$
00000009912$2070$Диск Husqvarna SCARLETT 200/22/1"$шт$$$$$$$
00000012074$2070$Дроти високої напруги Ланос$шт$$$$$$$
00000012564$2050$ДСП шлифоване 1750*3500 16мм$шт$$$$$$$
00000007931$2010$Електроди МР-3 Д-4 (5 кг)$пач.$$$$$$$
00000015589$2070$Замок дверей лівих$шт$$$$$$$
00000014321$2070$Замок дверей правий$шт$$$$$$$
00000015441$2070$Замок запалювання$шт$$$$$$$
00000015721$2210$Замок металический$шт$$$$$$$
00000011612$2050$Запобіжний клапан, 0-110С, для котла потужністю дор 75кВт$шт$$$$$$$
00000011967$2090$Засіб для чистки труб Крот 80 г$шт$$$$$$$
00000015032$2090$Засіб для чистки труб Крот Сана 70 г$шт$$$$$$$
00000015607$2070$Засувка двері 3302, 2217, 2705 нового зразка$шт$$$$$$$
00000015395$1530$Зварювальний апарат інверторн. "Дніпро-М" ММА (SAB-250N) IGBT$шт$$$$$$$
00000001544$2090$Знак предупреждающий "Обережно! Електрична напруга"пластик$шт$$$$$$$
00000012180$2210$Калоші$пар$$$$$$$
00000011580$2050$Кліпса з дюбелем 16$шт$$$$$$$
00000013741$2010$КЛС-105/840-5U/Т5 Е40, люмінесцентна лампа$шт$$$$$$$
00000015515$2210$Ключ гайковий КГО 36$шт$$$$$$$
00000007594$2090$Книга учета бланков раб. труд.книжек и вкладышей$шт$$$$$$$
00000014924$2070$Колодка гальма стоянки УАЗ 452,469 1шт$шт$$$$$$$
00000011946$2050$Комплект пробок 1/2" для алюм.та біметал.радіаторів$шт$$$$$$$
00000015615$2010$Комплект фланців до насосу НМШ5-25-4/4$шт$$$$$$$
00000015724$2070$Комутатор 131.3734$шт$$$$$$$
00000008036$2010$Корпус конструкционный тип ШУА 1-3-3-к м IP54 (590х420х220)$шт$$$$$$$
00000012194$2010$Корпус пластиковий 8-модульний навісний$шт$$$$$$$
00000015506$2070$Корпус фільтра повітряного для бензопил Husqvarna 230,235,236,240$шт$$$$$$$
00000011581$2050$Кронштейн для радиатора 8х220мм з дюбелем$шт$$$$$$$
00000012615$2050$Круг відрізний 125х1,6х22,2$шт$$$$$$$
00000012616$2050$Круг відрізний 125х2,0х22,2$шт$$$$$$$
00000012617$2050$Круг відрізний 180х1,6х22,2$шт$$$$$$$
00000012097$2050$Круг відрізний 230х2,0х22,23$шт$$$$$$$
00000011986$1530$Куртка камуфльована утеплена$шт$$$$$$$
00000011557$2050$Кутник бронзовий (внутріш.-зовніш) 1/2 дюймй$шт$$$$$$$
00000015552$2070$Лампа А24-21-3 Tes-lamps P21W 24V 21W BA15s$шт$$$$$$$
00000015554$2070$Лампа автомобільна стопів габариту 24V 21/5W (2 контакту)$шт$$$$$$$
00000015551$2070$Лампа Н1 12V 55W Р14,5S$шт$$$$$$$
00000014356$2010$Лампа ртутно-вольфр. ML 230-240V 160W E27$шт$$$$$$$
00000015553$2070$Лампа стопов поворотів 12V 21W (1 конт)$шт$$$$$$$
00000015270$2070$Лампа LED SHO-ME G6.1 Н4 25/25W $шт$$$$$$$
00000011611$2050$Манометр д.=63 1/4" 4 бар вертикальний$шт$$$$$$$
00000015539$2030$Мастило редукторів мотокіс, 225гр$шт$$$$$$$
00000015226$2030$Мастило унівверсальне 150 мл в аер.пакуванны$шт$$$$$$$
00000015174$2080$Метал.корпус КТП-1360$шт$$$$$$$
00000015259$2070$Механізм дверн.замку ГАЗ 3302 зовніньо.прав.$шт$$$$$$$
00000015588$2070$Механізм замка зсувними задніми двері 2705 ВАТ ГАЗ (замок, засувка)$шт$$$$$$$
00000013569$2070$Механізм рульовий$шт$$$$$$$
00000002045$2050$Минивалик$шт$$$$$$$
00000014021$2050$Міні-валик змінний 75 мм/9 мм, Д.15 мм$шт$$$$$$$
00000015214$2050$Мінівалик "Велюр" БРИГАДИР 6х15х70 ( 1шт) без ручки$шт$$$$$$$
